age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,income
44,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,50,>50K
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,45,>50K
30,Private,Bachelors,13,Never-married,Tech-support,White,Female,40,>50K
22,Private,Some-college,10,Never-married,Other-service,White,Female,35,<=50K
56,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,40,>50K
31,Private,HS-grad,9,Never-married,Craft-repair,White,Female,40,<=50K
28,Private,Bachelors,13,Never-married,Sales,White,Male,2,<=50K
26,Private,HS-grad,9,Never-married,Craft-repair,White,Male,40,<=50K
51,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Other,Male,70,>50K
40,Local-gov,Assoc-voc,11,Divorced,Exec-managerial,White,Female,40,<=50K
31,Private,5th-6th,3,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,40,<=50K
35,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,45,<=50K
42,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,40,>50K
59,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,8,>50K
17,Private,12th,8,Never-married,Other-service,Black,Male,18,<=50K
42,State-gov,Doctorate,16,Divorced,Prof-specialty,Black,Female,36,<=50K
52,Private,HS-grad,9,Divorced,Adm-clerical,White,Female,40,<=50K
24,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,40,<=50K
56,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,40,<=50K
21,Private,Some-college,10,Never-married,Machine-op-inspct,White,Male,40,<=50K
52,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,40,>50K
60,Private,HS-grad,9,Divorced,Sales,White,Female,33,<=50K
61,Private,1st-4th,2,Widowed,Handlers-cleaners,White,Female,40,<=50K
21,Private,Some-college,10,Never-married,Tech-support,White,Female,25,<=50K
41,Private,HS-grad,9,Never-married,Sales,Black,Female,40,<=50K
20,Private,Some-college,10,Never-married,Other-service,White,Male,45,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Black,Male,40,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,48,>50K
29,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,40,>50K
45,Private,HS-grad,9,Divorced,Adm-clerical,Black,Female,50,<=50K
30,State-gov,Masters,14,Never-married,Prof-specialty,White,Male,40,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,70,>50K
34,State-gov,HS-grad,9,Never-married,Other-service,Black,Female,40,<=50K
72,Private,9th,5,Married-civ-spouse,Sales,White,Male,16,<=50K
34,Self-emp-not-inc,10th,6,Married-civ-spouse,Farming-fishing,White,Male,40,<=50K
27,Private,HS-grad,9,Never-married,Machine-op-inspct,Black,Female,35,<=50K
34,Private,HS-grad,9,Never-married,Transport-moving,Black,Male,80,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,45,<=50K
29,Private,Some-college,10,Never-married,Adm-clerical,White,Female,40,<=50K
26,Private,Bachelors,13,Never-married,Tech-support,White,Female,40,<=50K
25,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Male,40,<=50K
20,Private,Some-college,10,Never-married,Sales,White,Male,16,<=50K
52,Private,5th-6th,3,Widowed,Other-service,White,Female,40,<=50K
33,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Male,40,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,42,>50K
67,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,70,<=50K
40,Private,HS-grad,9,Separated,Machine-op-inspct,Black,Female,40,<=50K
19,Local-gov,HS-grad,9,Divorced,Exec-managerial,White,Female,35,<=50K
28,Private,Bachelors,13,Never-married,Transport-moving,White,Male,20,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Sales,White,Female,42,>50K
30,Private,11th,7,Married-civ-spouse,Craft-repair,White,Male,45,<=50K
24,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,40,<=50K
24,Private,Bachelors,13,Never-married,Adm-clerical,White,Male,40,<=50K
53,State-gov,10th,6,Married-civ-spouse,Transport-moving,White,Male,40,>50K
26,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,40,<=50K
29,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Black,Female,40,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,15,<=50K
50,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,40,>50K
40,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,White,Female,50,<=50K
50,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,40,>50K
42,Local-gov,Bachelors,13,Never-married,Adm-clerical,White,Female,40,>50K
36,Private,1st-4th,2,Never-married,Other-service,Other,Female,40,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,50,>50K
24,Private,Some-college,10,Never-married,Other-service,White,Male,30,<=50K
29,Private,Assoc-voc,11,Never-married,Transport-moving,White,Male,60,<=50K
35,Federal-gov,Doctorate,16,Never-married,Prof-specialty,Amer-Indian-Eskimo,Female,60,>50K
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,40,>50K
60,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,70,>50K
22,Private,Some-college,10,Never-married,Adm-clerical,White,Male,50,<=50K
47,Private,Bachelors,13,Never-married,Sales,White,Male,40,<=50K
37,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,40,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,40,<=50K
28,Private,HS-grad,9,Never-married,Other-service,White,Female,60,<=50K
36,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
52,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Black,Male,40,>50K
52,Self-emp-inc,Some-college,10,Divorced,Exec-managerial,White,Male,65,>50K
42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,60,>50K
43,Private,Masters,14,Never-married,Other-service,White,Female,30,<=50K
25,Private,Some-college,10,Divorced,Tech-support,White,Female,40,<=50K
22,Private,HS-grad,9,Never-married,Adm-clerical,Black,Female,40,<=50K
37,Private,Some-college,10,Divorced,Machine-op-inspct,White,Male,40,<=50K
40,Private,Assoc-acdm,12,Married-civ-spouse,Sales,White,Male,52,<=50K
35,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,White,Female,30,<=50K
33,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,40,<=50K
27,Private,Bachelors,13,Never-married,Prof-specialty,White,Female,40,<=50K
62,Private,10th,6,Divorced,Machine-op-inspct,White,Female,40,<=50K
32,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Female,40,<=50K
38,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,45,<=50K
29,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,White,Male,50,>50K
32,Private,Bachelors,13,Never-married,Sales,White,Male,45,<=50K
42,Private,HS-grad,9,Divorced,Craft-repair,White,Male,45,<=50K
38,Private,11th,7,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
47,Private,Bachelors,13,Divorced,Sales,White,Male,45,<=50K
40,Private,Some-college,10,Divorced,Tech-support,White,Male,50,<=50K
20,Private,Some-college,10,Never-married,Other-service,White,Female,40,<=50K
27,Private,Bachelors,13,Never-married,Sales,Other,Male,38,<=50K
63,Private,Some-college,10,Married-civ-spouse,Sales,Black,Male,40,>50K
22,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,60,<=50K
29,Private,10th,6,Never-married,Other-service,Black,Female,32,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,40,<=50K
22,Private,Some-college,10,Never-married,Transport-moving,White,Female,30,<=50K
31,State-gov,Assoc-acdm,12,Separated,Other-service,Black,Female,40,<=50K
31,Private,Some-college,10,Never-married,Adm-clerical,White,Male,40,<=50K
39,Private,Assoc-voc,11,Never-married,Prof-specialty,White,Female,32,<=50K
41,Private,HS-grad,9,Married-spouse-absent,Craft-repair,White,Female,40,<=50K
19,Private,HS-grad,9,Never-married,Craft-repair,White,Male,20,<=50K
24,State-gov,Some-college,10,Never-married,Other-service,White,Male,40,<=50K
44,Private,Bachelors,13,Married-civ-spouse,Sales,White,Male,50,>50K
27,Private,Masters,14,Never-married,Handlers-cleaners,White,Male,30,<=50K
49,Private,Masters,14,Divorced,Exec-managerial,White,Female,75,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,46,<=50K
23,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,40,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Other,Male,40,>50K
34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,40,>50K
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,60,>50K
25,State-gov,Bachelors,13,Married-civ-spouse,Other-service,White,Female,40,<=50K
20,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,White,Male,40,<=50K
19,State-gov,HS-grad,9,Never-married,Adm-clerical,White,Female,20,<=50K
58,Self-emp-not-inc,Some-college,10,Divorced,Prof-specialty,White,Female,40,<=50K
21,Self-emp-not-inc,Some-college,10,Never-married,Tech-support,White,Male,25,<=50K
49,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,44,<=50K
26,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,40,<=50K
23,Private,Some-college,10,Never-married,Handlers-cleaners,White,Male,10,<=50K
22,Private,Assoc-voc,11,Married-civ-spouse,Other-service,White,Male,44,<=50K
27,Private,Bachelors,13,Never-married,Sales,White,Male,80,>50K
26,Private,Bachelors,13,Never-married,Adm-clerical,Asian-Pac-Islander,Female,40,<=50K
27,Private,HS-grad,9,Divorced,Adm-clerical,White,Female,40,<=50K
43,Private,Some-college,10,Married-civ-spouse,Tech-support,Black,Male,40,>50K
42,Private,Some-college,10,Never-married,Other-service,White,Male,30,<=50K
67,Private,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,24,<=50K
27,Private,Bachelors,13,Never-married,Craft-repair,White,Male,50,<=50K
32,Private,Bachelors,13,Never-married,Other-service,Asian-Pac-Islander,Male,40,<=50K
31,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Black,Male,40,<=50K
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,40,<=50K
49,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,White,Male,52,>50K
36,Self-emp-not-inc,Bachelors,13,Never-married,Sales,White,Male,50,<=50K
19,Private,HS-grad,9,Never-married,Other-service,White,Female,40,<=50K
29,Private,Bachelors,13,Never-married,Machine-op-inspct,White,Male,40,<=50K
44,Federal-gov,HS-grad,9,Divorced,Craft-repair,White,Male,40,<=50K
37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,16,>50K
34,Private,Bachelors,13,Never-married,Sales,White,Male,20,<=50K
21,Private,HS-grad,9,Never-married,Other-service,White,Female,40,<=50K
61,Private,12th,8,Married-civ-spouse,Exec-managerial,White,Male,60,<=50K
42,State-gov,Some-college,10,Separated,Tech-support,White,Female,40,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,40,>50K
36,Private,HS-grad,9,Divorced,Machine-op-inspct,White,Female,40,<=50K
19,Private,HS-grad,9,Never-married,Other-service,Black,Male,40,<=50K
35,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,60,>50K
58,Private,HS-grad,9,Divorced,Sales,White,Female,40,>50K
45,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,White,Male,65,>50K
62,Private,Masters,14,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,40,>50K
49,Private,HS-grad,9,Never-married,Machine-op-inspct,Black,Male,40,<=50K
53,Private,Bachelors,13,Never-married,Sales,White,Male,50,<=50K
23,Local-gov,HS-grad,9,Never-married,Other-service,Black,Male,40,<=50K
34,Private,HS-grad,9,Divorced,Transport-moving,White,Male,50,<=50K
27,Private,Bachelors,13,Never-married,Tech-support,Asian-Pac-Islander,Female,40,<=50K
21,Private,HS-grad,9,Never-married,Other-service,White,Male,40,<=50K
22,Private,Some-college,10,Never-married,Adm-clerical,White,Female,36,<=50K
48,Private,Some-college,10,Divorced,Prof-specialty,White,Male,40,>50K
33,Local-gov,Bachelors,13,Never-married,Exec-managerial,White,Female,50,<=50K
24,Private,Preschool,1,Never-married,Farming-fishing,White,Male,36,<=50K
50,Local-gov,10th,6,Never-married,Other-service,White,Male,40,<=50K
34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,35,>50K
35,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Female,44,<=50K
46,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,70,<=50K
40,Private,Some-college,10,Divorced,Handlers-cleaners,Amer-Indian-Eskimo,Female,84,<=50K
48,Private,9th,5,Married-civ-spouse,Sales,White,Male,40,<=50K
27,Private,Some-college,10,Never-married,Adm-clerical,White,Male,20,<=50K
52,Private,HS-grad,9,Divorced,Priv-house-serv,Black,Female,24,<=50K
