age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,income
17,Private,HS-grad,9,Divorced,Exec-managerial,White,Male,37,<=50K
28,Private,Some-college,10,Divorced,Protective-serv,White,Female,40,<=50K
53,Private,Bachelors,13,Separated,Sales,Other,Female,57,<=50K
26,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Black,Male,43,<=50K
17,Private,HS-grad,9,Married-spouse-absent,Transport-moving,White,Male,40,<=50K
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,41,>50K
41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,23,<=50K
24,Private,HS-grad,9,Never-married,Craft-repair,White,Female,55,<=50K
22,Federal-gov,Some-college,10,Never-married,Adm-clerical,White,Female,41,<=50K
30,Private,Bachelors,13,Never-married,Sales,White,Female,18,<=50K
17,Private,Some-college,10,Never-married,Protective-serv,Other,Male,42,>50K
25,Private,7th-8th,4,Never-married,Sales,White,Male,42,<=50K
48,Private,HS-grad,9,Never-married,Prof-specialty,White,Male,41,<=50K
17,Private,Bachelors,13,Never-married,Other-service,White,Male,41,<=50K
17,Private,Masters,14,Married-civ-spouse,Adm-clerical,Black,Male,41,>50K
17,Private,7th-8th,4,Divorced,Priv-house-serv,White,Male,46,<=50K
40,Private,Some-college,10,Divorced,Farming-fishing,White,Female,50,<=50K
19,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,White,Male,42,>50K
52,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,White,Male,38,<=50K
19,Local-gov,9th,5,Never-married,Sales,Black,Female,54,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Black,Female,30,<=50K
51,Private,10th,6,Never-married,Handlers-cleaners,White,Male,33,<=50K
18,Self-emp-not-inc,10th,6,Separated,Sales,White,Male,48,<=50K
24,Private,Some-college,10,Never-married,Exec-managerial,White,Male,55,<=50K
54,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,42,<=50K
21,Private,Prof-school,15,Divorced,Other-service,White,Male,42,>50K
36,State-gov,Some-college,10,Never-married,Prof-specialty,White,Female,52,>50K
25,Private,Bachelors,13,Divorced,Prof-specialty,White,Male,14,>50K
17,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,40,>50K
17,State-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Other,Female,51,>50K
58,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,41,<=50K
19,State-gov,Masters,14,Married-civ-spouse,Craft-repair,White,Male,42,<=50K
51,Private,HS-grad,9,Never-married,Exec-managerial,White,Female,42,<=50K
17,Private,Bachelors,13,Married-spouse-absent,Prof-specialty,White,Male,41,<=50K
47,Self-emp-not-inc,Bachelors,13,Married-spouse-absent,Machine-op-inspct,White,Male,31,<=50K
17,Private,HS-grad,9,Never-married,Transport-moving,White,Male,39,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,41,<=50K
43,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Handlers-cleaners,Amer-Indian-Eskimo,Male,41,<=50K
21,Private,HS-grad,9,Never-married,Tech-support,White,Male,51,<=50K
21,Private,HS-grad,9,Separated,Other-service,White,Female,42,<=50K
37,Private,Bachelors,13,Divorced,Exec-managerial,Black,Female,40,<=50K
41,Private,Assoc-voc,11,Never-married,Protective-serv,Black,Male,54,>50K
43,Federal-gov,Bachelors,13,Married-civ-spouse,Machine-op-inspct,White,Female,83,<=50K
18,Private,Bachelors,13,Never-married,Exec-managerial,White,Male,59,<=50K
43,Private,5th-6th,3,Married-civ-spouse,Craft-repair,White,Female,46,<=50K
20,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Male,42,<=50K
25,Private,11th,7,Never-married,Sales,White,Female,41,<=50K
29,Private,10th,6,Never-married,Exec-managerial,Black,Female,34,<=50K
17,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,41,>50K
45,Private,Bachelors,13,Never-married,Adm-clerical,White,Male,41,<=50K
17,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,41,<=50K
41,Private,Bachelors,13,Separated,Prof-specialty,White,Female,41,<=50K
31,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,40,<=50K
