age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,income
40,Private,HS-grad,9,Married-civ-spouse,Sales,White,Female,23,>50K
31,Private,HS-grad,9,Never-married,Prof-specialty,White,Female,39,<=50K
32,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,25,<=50K
50,Self-emp-not-inc,Some-college,10,Never-married,Exec-managerial,White,Male,69,<=50K
32,Private,12th,8,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Female,48,<=50K
27,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,White,Male,41,>50K
33,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,47,<=50K
25,Private,HS-grad,9,Divorced,Other-service,White,Male,39,<=50K
60,Private,10th,6,Married-civ-spouse,Sales,White,Male,44,<=50K
26,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,41,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Female,41,<=50K
33,Private,Masters,14,Married-civ-spouse,Exec-managerial,White,Male,44,>50K
38,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,White,Female,46,<=50K
26,State-gov,HS-grad,9,Never-married,Adm-clerical,White,Female,40,>50K
20,Private,12th,8,Never-married,Tech-support,White,Female,69,<=50K
20,Private,Bachelors,13,Never-married,Other-service,White,Male,44,<=50K
21,Local-gov,Some-college,10,Never-married,Armed-Forces,White,Female,43,<=50K
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,44,<=50K
52,Local-gov,Assoc-voc,11,Never-married,Exec-managerial,White,Male,37,<=50K
32,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Black,Female,46,>50K
19,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,46,<=50K
49,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
28,Private,10th,6,Separated,Craft-repair,White,Male,43,>50K
25,Private,Some-college,10,Never-married,Craft-repair,White,Male,41,>50K
27,Local-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Female,24,<=50K
38,Private,Preschool,1,Married-civ-spouse,Sales,White,Male,38,>50K
22,Local-gov,Assoc-voc,11,Divorced,Farming-fishing,White,Male,42,>50K
61,Local-gov,12th,8,Widowed,Exec-managerial,Other,Male,25,>50K
25,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Black,Male,21,<=50K
38,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,48,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Female,44,<=50K
50,Self-emp-not-inc,Some-college,10,Divorced,Transport-moving,White,Male,39,<=50K
65,State-gov,12th,8,Married-civ-spouse,Adm-clerical,White,Male,17,<=50K
32,Private,9th,5,Married-civ-spouse,Other-service,White,Male,23,<=50K
57,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,White,Female,63,<=50K
28,Federal-gov,HS-grad,9,Never-married,Other-service,White,Male,46,<=50K
20,Private,Bachelors,13,Divorced,Handlers-cleaners,White,Male,30,<=50K
19,Private,Bachelors,13,Married-civ-spouse,Tech-support,Amer-Indian-Eskimo,Male,18,<=50K
19,Local-gov,Bachelors,13,Divorced,Exec-managerial,Black,Male,47,<=50K
19,Private,Bachelors,13,Married-civ-spouse,Priv-house-serv,White,Male,43,<=50K
47,Private,Assoc-voc,11,Separated,Tech-support,White,Male,39,>50K
41,State-gov,HS-grad,9,Divorced,Prof-specialty,White,Male,26,<=50K
24,Private,HS-grad,9,Married-AF-spouse,Machine-op-inspct,White,Male,38,<=50K
37,Private,Bachelors,13,Never-married,Adm-clerical,Other,Male,44,>50K
42,Private,Masters,14,Never-married,Tech-support,White,Female,60,<=50K
28,Private,10th,6,Never-married,Prof-specialty,White,Male,23,>50K
21,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,41,<=50K
24,Private,1st-4th,2,Never-married,Farming-fishing,White,Male,38,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,41,<=50K
68,Private,Some-college,10,Married-civ-spouse,Farming-fishing,White,Male,22,>50K
19,Private,11th,7,Widowed,Handlers-cleaners,White,Male,69,<=50K
29,Local-gov,HS-grad,9,Separated,Tech-support,White,Male,24,<=50K
41,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,38,<=50K
19,Private,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,35,<=50K
19,Private,Bachelors,13,Widowed,Tech-support,White,Male,45,<=50K
51,Self-emp-not-inc,9th,5,Never-married,Craft-repair,Black,Female,41,>50K
62,Private,Bachelors,13,Married-spouse-absent,Other-service,White,Male,27,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Amer-Indian-Eskimo,Male,42,<=50K
29,Self-emp-inc,Bachelors,13,Married-spouse-absent,Tech-support,White,Male,44,<=50K
30,Private,Prof-school,15,Married-civ-spouse,Protective-serv,White,Female,22,<=50K
35,Private,Some-college,10,Divorced,Farming-fishing,White,Female,72,<=50K
42,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,White,Female,23,<=50K
23,State-gov,Preschool,1,Never-married,Craft-repair,White,Female,67,<=50K
31,Private,Some-college,10,Never-married,Priv-house-serv,White,Female,26,<=50K
25,Private,Bachelors,13,Married-civ-spouse,Other-service,White,Male,35,<=50K
37,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Other,Male,41,<=50K
62,Self-emp-inc,HS-grad,9,Never-married,Transport-moving,White,Male,44,<=50K
44,Private,HS-grad,9,Married-spouse-absent,Prof-specialty,White,Male,20,<=50K
25,Private,Prof-school,15,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Female,41,<=50K
21,Private,Bachelors,13,Married-civ-spouse,Transport-moving,White,Male,39,>50K
63,Private,Bachelors,13,Married-civ-spouse,Armed-Forces,White,Male,38,<=50K
36,State-gov,Bachelors,13,Divorced,Exec-managerial,White,Male,36,<=50K
42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,45,<=50K
36,Private,10th,6,Married-civ-spouse,Craft-repair,White,Male,65,>50K
66,Private,Some-college,10,Never-married,Farming-fishing,White,Male,23,<=50K
28,Self-emp-inc,Doctorate,16,Never-married,Exec-managerial,White,Female,34,<=50K
21,Without-pay,HS-grad,9,Married-civ-spouse,Tech-support,White,Male,45,<=50K
63,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,42,<=50K
19,Local-gov,HS-grad,9,Married-spouse-absent,Prof-specialty,White,Female,32,>50K
29,State-gov,Preschool,1,Never-married,Other-service,White,Male,44,<=50K
29,Private,HS-grad,9,Married-spouse-absent,Prof-specialty,White,Female,41,<=50K
61,Private,Bachelors,13,Married-civ-spouse,Transport-moving,White,Male,44,<=50K
24,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,White,Female,24,<=50K
47,Private,Bachelors,13,Never-married,Other-service,White,Male,42,<=50K
63,Private,Assoc-voc,11,Separated,Prof-specialty,White,Female,41,<=50K
29,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,44,<=50K
36,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,62,<=50K
68,Private,Assoc-voc,11,Never-married,Tech-support,White,Female,68,<=50K
48,Federal-gov,12th,8,Widowed,Farming-fishing,White,Male,46,>50K
19,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,41,<=50K
67,Private,Bachelors,13,Married-civ-spouse,Tech-support,White,Male,43,<=50K
27,Private,HS-grad,9,Widowed,Handlers-cleaners,White,Male,64,<=50K
23,Self-emp-inc,Some-college,10,Never-married,Transport-moving,White,Female,41,<=50K
50,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,White,Female,63,<=50K
25,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,23,<=50K
45,Private,Masters,14,Divorced,Machine-op-inspct,White,Male,62,<=50K
27,State-gov,Masters,14,Married-civ-spouse,Craft-repair,White,Male,35,<=50K
44,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Black,Male,37,<=50K
28,Private,10th,6,Married-civ-spouse,Prof-specialty,White,Male,61,<=50K
25,Private,HS-grad,9,Divorced,Adm-clerical,White,Male,67,>50K
51,Private,Doctorate,16,Married-civ-spouse,Other-service,White,Female,44,<=50K
64,Private,Prof-school,15,Never-married,Machine-op-inspct,White,Male,47,>50K
38,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,White,Female,66,>50K
31,Private,Some-college,10,Never-married,Priv-house-serv,White,Male,39,<=50K
59,Federal-gov,HS-grad,9,Never-married,Exec-managerial,Black,Female,70,<=50K
70,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,64,>50K
43,Private,Masters,14,Married-civ-spouse,Craft-repair,White,Female,42,<=50K
26,Private,Doctorate,16,Married-civ-spouse,Transport-moving,White,Male,68,<=50K
36,Private,HS-grad,9,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,34,>50K
